date_base,date_pred,iiindex_today,iindex_real,index_pred_0,loss_profits_0,asset_rebalancing_0,std
2011-02-01,2011-02-02,283.05,281.95,284.3590612,-1.1,"tf.Tensor(1.0, shape=(), dtype=float32)",0
2011-02-02,2011-02-03,283.05,281.95,282.7631163,1.1,"tf.Tensor(1.0, shape=(), dtype=float32)",0
2011-02-03,2011-02-04,283.05,281.95,282.7698283,1.1,"tf.Tensor(1.0, shape=(), dtype=float32)",0
2011-02-04,2011-02-07,285.75,282.6499817,282.7208026,3.100018311,"tf.Tensor(1.0, shape=(), dtype=float32)",0.494974747
2011-02-07,2011-02-08,283.65,280.65,282.4188017,3,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.414213562
2011-02-08,2011-02-09,281.85,277.7500061,281.9143857,-4.099993896,"tf.Tensor(1.0, shape=(), dtype=float32)",2.050609665
2011-02-09,2011-02-10,276.25,272.6499939,279.5191993,-3.600006104,"tf.Tensor(1.0, shape=(), dtype=float32)",3.606244584
2011-02-10,2011-02-11,272.65,267.7000183,273.5090114,-4.949981689,"tf.Tensor(1.0, shape=(), dtype=float32)",3.500178567
2011-02-11,2011-02-14,271.05,273.5499756,271.3240315,2.499975586,"tf.Tensor(1.0, shape=(), dtype=float32)",4.13657467
2011-02-14,2011-02-15,273.85,272.3500183,276.0137361,-1.499981689,"tf.Tensor(1.0, shape=(), dtype=float32)",0.848528137
2011-02-15,2011-02-16,272.9,270.8999878,273.9208021,-2.000012207,"tf.Tensor(1.0, shape=(), dtype=float32)",1.025304833
2011-02-16,2011-02-17,271.95,269.6000122,272.9884719,-2.349987793,"tf.Tensor(1.0, shape=(), dtype=float32)",0.919238816
2011-02-17,2011-02-18,270.95,273.6499878,271.1333745,2.699987793,"tf.Tensor(1.0, shape=(), dtype=float32)",2.863782464
2011-02-18,2011-02-21,273.65,271.9,274.247309,-1.75,"tf.Tensor(1.0, shape=(), dtype=float32)",1.237436867
2011-02-21,2011-02-22,268.95,267.5499939,272.9467188,-1.400006104,"tf.Tensor(1.0, shape=(), dtype=float32)",3.075914498
2011-02-22,2011-02-23,266.9,267.7000244,268.5765796,0.800024414,"tf.Tensor(1.0, shape=(), dtype=float32)",0.106066017
2011-02-23,2011-02-24,266.95,265.1499817,267.0449915,-1.800018311,"tf.Tensor(-1.0, shape=(), dtype=float32)",1.803122292
2011-02-24,2011-02-25,266.2,266.6000122,265.4566002,-0.400012207,"tf.Tensor(1.0, shape=(), dtype=float32)",1.025304833
